,x,y,gradient,smoothness,gradient_even,smoothness_even
0,164.0,1882.0,-3.121212121212121,0.016528925619834534,-51.5,0.2727272727272698
1,180.5,1830.5,-2.8484848484848513,0.01672868191715178,-47.0,0.27602325163300456
2,197.0,1788.0,-2.569165617946112,0.0018560422238525914,-47.5,-0.03326063118027989
3,217.5,1735.5,-2.915006110845411,0.00389277513915412,-47.5,-0.05434975566705802
4,231.0,1693.0,-2.677865129280228,0.019835918413091458,-44.5,0.44043534177625077
5,257.5,1646.5,-2.0341354272929095,0.012131872002957358,-66.0,0.24806583031083562
6,293.0,1561.0,-2.1817334686585568,0.004641792340599582,-64.25,0.029595746614363705
7,314.0,1518.0,-1.9749439340641821,0.0029670897672110508,-43.75,0.047793855874893154
8,337.5,1473.5,-2.0861457569087705,-0.01068121411026321,-44.75,-0.21304472613166148
9,357.5,1428.5,-2.401033386327505,0.21692461307086644,-44.0,3.3674488819575252
10,374.5,1385.5,4.64875200700628,-1.126589612528891,65.25,-16.097153557732295
16,460.0,1379.0,-4.009523809523806,2.826145174119032,-20.25,30.253952692188
19,486.0,1133.0,-4.6361403508771915,-2.6729576103910455,-22.0,-34.98651455546814
28,585.5,923.5,-2.0351726047928587,0.12878293769687738,-40.0,2.3483270587231
29,606.5,882.5,-1.0736161528240702,-0.025999518221871305,5.75,-4.534689246175992
32,710.0,859.0,-2.335606060606054,5.34058587238388,34.0,41.02643378633948
35,732.0,776.0,-1.936700336700337,-2.515558820528519,-21.75,-35.63668350168352
37,769.5,570.5,1.7427536231884062,-0.4690391841116476,32.75,-9.101111111111106
43,850.0,436.5,4.01293819655522,-3.499536412664467,69.5,-42.43692258250536
46,919.5,349.5,-1.4758912554822554,0.1410231096092806,-71.5,4.775867907521277
47,974.0,250.5,0.9853044203502908,0.019345110005319473,-5.25,1.2918845459657597
48,1007.0,339.0,1.1078778364492643,-0.009270425482821455,-20.5,-1.0712242303169328
49,1072.0,209.5,-1.1571440402835749,-0.004868912359295286,-77.75,-0.8108191554904262
50,1115.0,183.5,-0.513760474531588,0.025855242565663364,-23.5,1.3364190581612394
51,1167.0,162.5,1.515694076038904,-0.03907783211706804,27.0,-0.1835068804960801
52,1196.0,237.5,-0.8807742355237482,-0.07590585566091707,-7.5,-2.0422588027253337
53,1220.0,147.5,-2.568823529411764,-0.03201124026827265,-46.5,0.41637844053455086
54,1271.0,144.5,-0.0480173544546465,0.026417029218471815,-2.5,1.304450880304961
55,1326.0,142.5,0.04007823119815801,0.0006356897036602419,2.5,0.03293928329621598
56,1384.0,149.5,0.017861212137785465,0.002663932536264331,2.5,0.08079044699518956
57,1423.0,147.5,0.20165912518853712,0.004223310675487359,10.5,0.17575703045360624
58,1469.0,170.5,0.36937527304499795,0.002627012483369623,17.5,0.12264837790494831
59,1532.0,182.5,0.44695588099843375,0.0037425310462393564,21.0,0.1707636252291091
60,1579.0,212.5,0.7109025235032161,0.004708484723699053,71.5,0.27542228552596915
61,1704.0,325.5,0.997800452050372,0.006406909586571981,76.0,0.28892957670817837
62,1742.0,364.5,1.2887616769195729,0.005105213790632376,40.25,0.19063121248166226
63,1770.0,406.0,1.3790628770136966,0.002688976410660772,41.5,0.07909413289654088
64,1803.0,447.5,1.4469499427126546,0.005642148584108338,41.5,0.14401019456308628
65,1829.0,489.0,1.6670832661398691,0.005506055893118523,44.25,0.14289293595985608
66,1856.0,536.0,1.7327358146323668,0.00917385391957785,48.5,0.270851893850816
67,1885.0,586.0,2.208787053841501,0.007249787500081678,49.0,0.24984956874110864
68,1904.0,634.0,2.232434952114584,-0.004681476760591979,48.5,-0.1650635944057397
69,1931.0,683.0,1.8786598650300217,-0.004198883953794464,65.0,0.01421035281116012
70,1972.0,764.0,2.2608556577369043,0.009071031882217084,64.5,0.28058471897858883
71,1992.0,812.0,2.4398293029871994,-0.06594015057576999,70.5,-3.6934762669168926
73,2036.0,859.0,1.5702380952380892,0.9487038946413946,20.5,7.106798438048438
75,2076.0,1008.0,1.8876629288863285,-0.07664035629105165,52.75,-3.2203051994439473
76,2099.5,1051.5,2.6468896011121004,0.013879754904536093,44.5,0.39780672547089146
77,2114.0,1097.0,2.6832763798281114,-0.00517118111505549,45.0,-0.17406208450666583
78,2136.5,1141.5,2.2987654320987687,0.007812572818958155,45.25,0.05735170907584042
79,2154.5,1187.5,2.7979797979797922,0.014386749836485357,45.5,0.2740866717057191
80,2169.5,1232.5,2.846938775510207,-0.0013885530445091956,65.0,-0.17840166369578014
81,2203.5,1317.5,2.441176470588232,-0.004746996837950795,63.0,-0.21268507402961312
82,2220.5,1358.5,2.4215686274509807,0.0032936050237089426,62.0,0.19738562091503287
83,2254.5,1441.5,2.8359477124182977,0.05348250672818138,112.25,2.440588235294115
86,2381.5,1798.5,-0.42857142857142855,-0.11915469146238389,-25.5,-7.089704142011842
