,x,y,gradient,smoothness,gradient_even,smoothness_even
0,138.0,1876.0,-1.375,-0.010416666666666786,-55.0,-0.4166666666666714
1,178.0,1821.0,-1.7916666666666714,-0.01625000000000003,-47.5,-0.40000000000000213
2,198.0,1781.0,-2.1750000000000043,-0.010208333333333292,-43.5,-0.20416666666666572
3,218.0,1734.0,-2.200000000000003,-0.01709644522144469,-44.0,-0.3419289044288938
4,238.0,1693.0,-2.858857808857792,-0.22655853405853665,-42.5,-2.620085470085492
5,251.0,1649.0,-7.440170940170987,-0.16218503718503485,-44.5,-2.513211788211808
6,256.0,1604.0,-7.885281385281408,-0.061759789032511794,-45.5,1.050172050172094
7,284.0,1558.0,-5.339826839826799,0.056183848049870866,-38.0,1.397684552289829
8,289.0,1528.0,-5.08991228070175,0.0744632275440946,-30.5,1.7160973386903855
9,308.0,1497.0,-1.9076321624460277,0.06034197062905183,-40.0,0.8901942355889698
10,330.0,1448.0,-3.30952380952381,-0.020690952128879225,-58.5,-0.6053894191589588
11,346.5,1380.0,-3.1184110007639454,0.023114800935768808,-54.0,0.6175070028011191
12,372.0,1340.0,-2.074509803921572,-0.15000389677687703,-40.5,-1.835082649660654
13,389.0,1299.0,-6.7885763000852535,-0.11097845787931526,-45.5,-2.5138655462184865
14,395.0,1249.0,-7.102240896358545,-0.010588378573935854,-44.0,2.4186152721958365
15,423.0,1211.0,-1.9513457556935805,0.06621466768525593,-40.0,2.4901355996944243
16,441.0,1169.0,-2.121969696969696,-0.008290175297847938,-41.5,-0.16051936128662447
17,463.0,1128.0,-2.2723844782668294,-0.010533099157666787,-42.5,-0.1890151515151537
18,480.0,1084.0,-2.5000000000000036,-0.0005827944183593309,-42.5,-0.009907505112108694
23,578.0,865.0,-5.665402746464451,-0.005878125515279886,-44.5,-1.9049236263420384
24,585.0,819.0,-5.548579109062989,0.044067732730569485,-47.5,1.7136601545942334
25,609.0,770.0,-2.2380824372759847,0.0648726143783377,-51.75,1.6144604947024335
26,631.5,715.5,-2.319658119658122,0.008339743492250633,-49.0,0.14163169108473994
27,651.0,672.0,-1.9548190551065048,0.013826812982206605,-45.25,0.2764158972685271
28,682.0,625.0,-1.7668263251210679,0.0029149857289439904,-49.75,0.0969490705112186
29,708.5,572.5,-1.7609209140840676,0.005163164106531833,-46.0,0.12939516191765454
30,734.0,533.0,-1.5080360012857588,0.005342888179547648,-42.0,0.12448779407035104
31,764.5,488.5,-1.5119453259433655,0.001890184255442344,-44.5,0.05185606926576458
32,793.0,444.0,-1.4043238627542296,0.0074333120532472305,-39.75,0.20817854532462365
33,821.0,409.0,-1.0955882352941182,0.007856068545256915,-35.0,0.22091193137711462
34,861.0,374.0,-0.9625000000000004,0.002534622588872942,-38.5,0.1013849035549177
35,901.0,332.0,-0.8928184281842828,0.0031253739256597787,-36.0,0.1279782703023662
36,942.0,302.0,-0.706543459395268,0.004168970160423311,-31.25,0.18267523973316702
37,990.0,269.5,-0.5274679487179488,0.0032039179355790332,-25.75,0.1580008056531248
38,1042.0,250.5,-0.3905418480890184,0.0023237919859600497,-20.75,0.12253027065527067
39,1096.0,228.0,-0.28240740740740744,0.003724867642042594,-15.25,0.20114285267030008
40,1150.0,220.0,0.01174385725158178,0.002440834171023455,1.5,0.12217914472757085
41,1209.0,231.0,-0.03804911795226573,-0.0006709303345463592,0.0,-0.037813796281944256
42,1258.0,220.0,-0.06388373531230673,0.0027749278068756136,-3.0,0.14069478689636072
43,1308.0,225.0,0.24334045584045572,0.004377279819374132,13.25,0.22026698195214145
44,1362.0,246.5,0.37665022859197617,0.0018569914399242438,19.5,0.09855200034655465
45,1411.0,264.0,0.440444456533565,0.0023829846315697734,22.5,0.12368318989981608
46,1463.0,291.5,0.6240166083916083,0.0036170315810192966,29.25,0.17297654684443486
47,1507.0,322.5,0.7863975502224347,0.0034829022264218157,37.0,0.1608581150991868
48,1556.0,365.5,0.9457328385899819,0.0032254471159919307,41.0,0.14215577766879894
49,1595.0,404.5,1.0707091055600326,0.0008425544047326039,38.75,0.041806021930760995
50,1629.0,443.0,1.029344882451504,0.0022450611548438006,38.0,0.11357698040280795
51,1670.5,480.5,1.2978630663656485,0.008730202594245035,37.5,0.25754739803738724
52,1695.0,518.0,1.5444396785262784,0.00835314448844268,43.75,0.22117788326279886
53,1727.0,568.0,1.7402188328912462,0.0048887256447769575,49.5,0.14845775900066682
54,1753.0,617.0,1.841355196527612,-0.0004877116032872726,50.5,-0.027302440967694963
55,1782.0,669.0,1.6856139509558563,0.0030953525431188927,49.25,0.0948084223069614
56,1811.5,715.5,2.030972041141535,0.012962415237601756,50.0,0.3292778550723421
57,1834.0,769.0,2.3441696611005405,0.014347492942209689,48.75,0.2963302848987883
58,1853.0,813.0,2.6236326109391115,-0.0044145185353795385,43.5,-0.006606265138202172
63,1967.0,1028.5,1.19032399117145,0.005880146195514295,33.0,-0.1056698002350176
68,2062.0,1226.0,2.251565393773703,0.0075295877895631,42.5,0.20338599738049545
69,2079.0,1274.0,2.3479401861754887,-0.0021399220019721575,45.5,-0.1481362861740756
70,2106.0,1317.0,1.9552928214255516,0.007077324145569899,42.5,0.0154433916043768
71,2125.0,1359.0,2.3788269693842423,0.09832886519773854,42.5,1.6258483423439465
72,2142.0,1402.0,5.206989506113445,0.06506219275386249,41.75,1.499652863272531
73,2148.5,1442.5,5.378132695929304,0.03514615476179398,42.5,1.194169765125821
74,2178.0,1487.0,7.5953290363650865,0.0014559113586933847,48.75,1.0679944073719634
79,2255.0,1707.0,2.6770746983512907,0.11309538761873705,43.5,0.7559523809523823
80,2269.0,1753.0,5.095238095238102,0.05828754500709027,44.0,1.2128208851197781
81,2276.0,1795.0,5.102716468590847,-0.01701158061294306,38.5,-1.5009976554289004
82,2307.0,1830.0,2.093242784380301,-0.01760611205432948,43.0,-1.2092529711375288
83,2326.0,1881.0,2.6842105263157894,0.031103565365025693,51.0,0.5909677419354882
