,x,y,gradient,smoothness,gradient_even,smoothness_even
1,199.5,1747.0,-4.065625289796083,0.020155184470853526,-139.0,0.4025724681462335
2,255.0,1624.0,-4.276822276822287,0.022926369341909558,-86.0,0.04131604625858731
3,265.5,1575.0,-3.9829931972789083,0.046744839370450125,-46.0,0.6492321787838158
4,279.5,1532.0,-2.9783579192546554,0.05389805249221835,-65.75,0.711461876417232
5,311.5,1443.5,-2.5600694444444443,0.02073415670616084,-66.25,0.4345437722190333
6,329.5,1399.5,-2.109270374816589,0.008596389505169166,-42.25,0.05645769647521348
7,354.0,1359.0,-2.4471540514940173,-0.027923680892725455,-42.25,-0.4432636255162272
8,369.0,1315.0,-2.9957976258490433,0.1403631955640288,-68.0,6.9287534244505835
10,413.0,1492.0,3.546651674162913,-0.6368247210315159,-37.0,-11.603553022080197
20,586.5,758.5,-4.673095467695285,0.16586250085552726,-46.25,2.093575113150253
21,608.5,714.5,-2.048726467331118,0.05596433515584429,-44.0,1.2651191624190723
22,629.5,670.5,-2.1428571428571406,-0.0007164200974686952,-45.0,-0.015044822046842654
23,650.5,624.5,-2.0788161114248034,0.0009740649424689121,-45.5,0.01708074534161419
24,673.5,579.5,-2.108695652173912,-0.0015947348177972817,-48.5,-0.036678900809337556
25,696.5,527.5,-2.1521739130434785,0.006267190842864999,-49.5,0.14414538938589505
26,719.5,480.5,-1.820404873402122,0.011983803598583788,-46.75,0.2992748750941918
27,750.0,434.0,-1.5536241628550949,0.006703812891033426,-67.0,0.21658557034361303
28,804.5,346.5,-1.387233732714896,0.004136517153715115,-79.5,0.25294815696540296
29,867.5,275.0,-1.047727848924289,0.00452089044504686,-87.75,0.34023547038841895
30,985.0,171.0,-0.7067627919380581,0.003196057131006399,-77.0,0.318987622603084
31,1072.0,121.0,-0.40975260371812094,0.0031997261858175705,-33.5,0.23423719111727703
32,1128.0,104.0,-0.23828840970350407,0.002181175718994931,-13.0,0.12060334515162502
33,1178.0,95.0,-0.1685459134148709,0.001594285201470835,-8.5,0.08071283230273232
34,1229.0,87.0,-0.07686274509803942,0.002098082065910647,0.0,0.18019400933901436
35,1329.0,95.0,0.1918421052631578,0.002552367220989493,10.5,0.19889308198526953
36,1381.0,108.0,0.32092341887249964,0.002281123628491171,16.0,0.11578295886992906
37,1430.0,127.0,0.42340802300301594,0.002386570393835276,20.5,0.11545662693290615
38,1478.0,149.0,0.5518366727383119,0.0019553520688615454,66.0,0.05946661564737998
39,1613.0,259.0,0.5423412542977759,,72.5,
44,1905.5,678.5,2.063974880551384,-0.12272773850695559,106.0,-6.307919933095286
46,1981.0,591.0,-1.3773386034255601,0.272358451257926,-39.0,6.053244550231851
48,2042.5,962.5,3.30855213333561,7.085228302073442,134.75,98.56601758918427
52,2096.5,1087.5,2.4793233082706827,0.913901288329571,42.5,13.381358382111346
53,2115.5,1128.5,1.8834284897731202,-0.02531527935372363,45.25,-0.5479269714675199
54,2152.0,1178.0,1.383469365335643,-0.012416188007743335,336.75,-0.10971424488656012
55,2527.0,1802.0,1.664,0.0007480816924382854,624.0,0.280530634664357
